# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 3 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-GEOD-52194
# Timestamp: Mon, 30-Aug-2021 13:20:31
Gene ID	Gene Name	'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal' .foldChange	'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal'.pValue	'non-triple-negative breast cancer; breast carcinoma' vs 'normal' .foldChange	'non-triple-negative breast cancer; breast carcinoma' vs 'normal'.pValue	'triple-negative breast cancer; breast carcinoma' vs 'normal' .foldChange	'triple-negative breast cancer; breast carcinoma' vs 'normal'.pValue
ENSG00000010244	ZNF207	-0.1	0.811641471508404	-0.9	7.08031374167475E-5	-1.1	1.0794793092665E-4
ENSG00000010256	UQCRC1	-0.5	0.29948620515203	-0.3	0.487785383978647	-0.5	0.330494813089773
ENSG00000010270	STARD3NL	0.3	0.636163820979052	0.1	0.789221076577134	0.2	0.688698451462152
ENSG00000010278	CD9	-0.9	0.0269946933124098	-0.5	0.144943588407001	-0.7	0.0281150496113687
ENSG00000010282	HHATL	-1.7	0.334588940304395	1.0	0.246865990432799	2.0	0.0399481227643834
ENSG00000010292	NCAPD2	1.8	1.55910127684548E-4	1.0	2.1001947417752E-4	2.2	1.17520878627342E-6
ENSG00000010295	IFFO1	-0.1	0.891850633773365	-0.1	0.905093132251306	0.4	0.427663425974365
ENSG00000010310	GIPR	-1.0	0.3655915033235	0.2	0.708319651492224	0.1	0.890055554576781
ENSG00000010318	PHF7	-0.5	0.33140352076141	0.3	0.567716704133585	-0.3	0.513319821474848
ENSG00000010319	SEMA3G	-3.5	3.44455079564495E-10	-2.6	5.48646355622537E-6	-3.6	6.86926602137246E-14
ENSG00000010322	NISCH	-1.1	8.03167232202764E-4	-0.7	0.0517530987792772	-1.1	4.04145764113964E-4
ENSG00000010327	STAB1	1.1	0.0241015513913527	0.9	0.0402669066639063	0.9	0.0255151798192534
ENSG00000010361	FUZ	-1.9	0.0162579401354832	-0.5	0.250791546345906	-1.3	0.0197510371164268
ENSG00000010379	SLC6A13	-1.1	0.552501322949094	1.1	0.215614319603932	2.2	0.0377964477772828
ENSG00000010404	IDS	-1.2	0.0211674827638467	-0.3	0.426415822422633	-0.3	0.71398508516157
ENSG00000010438	PRSS3			1.6	0.120047157200769	2.8	0.00917794178640262
ENSG00000010539	ZNF200	1.3	0.00122854197970341	0.8	0.0356915430310471	0.5	0.20129089728946
ENSG00000010610	CD4	1.1	0.0588799915121075	0.7	0.130141267973683	1.0	0.00494233183319559
ENSG00000010626	LRRC23	-1.7	0.00391691440018287	-0.4	0.404678140196521	-1.3	0.0351580300468982
ENSG00000010671	BTK	2.4	5.86751035874924E-6	1.7	2.93539004022303E-5	2.1	2.36980513747272E-8
ENSG00000010704	HFE	0.2	0.77225270180659	0.3	0.524881627770431	0.5	0.280488682041176
ENSG00000010803	SCMH1	-0.5	0.196305372062473	-0.7	0.0675142329528489	-0.5	0.172296660499175
ENSG00000010810	FYN	-0.3	0.669258035733971	-1.6	4.55345270458173E-4	-0.5	0.280196630259045
ENSG00000010818	HIVEP2	-2.8	1.89221094469482E-6	-3.6	1.9029061356442E-10	-3.6	3.7163847982185E-10
ENSG00000010932	FMO1	-0.9	0.146503712588174	-1.7	6.00546110778903E-4	-1.6	0.0223602165333717
ENSG00000011007	ELOA	-0.5	0.211241021265595	-0.7	0.0727042091945329	-0.7	0.103352861428647
ENSG00000011009	LYPLA2	-0.5	0.260640566024302	-0.2	0.625028188484105	-0.3	0.542990365701445
ENSG00000011021	CLCN6	-0.3	0.542586530242334	-0.4	0.110437241016002	-0.6	0.115075123859885
ENSG00000011028	MRC2	-1.5	0.0154335211424882	-1.1	0.0958956626007438	-1.3	0.0321073275599043
ENSG00000011052	NME1-NME2	-2.1	0.109333036262321	-0.6	0.515948834132279	-1.9	0.12434567355323
ENSG00000011083	SLC6A7	0.2	0.897824711416399	2.6	0.0016724738268509	2.6	0.00765862504120389
ENSG00000011105	TSPAN9	-1.0	0.120253207158414	-0.9	0.016959517304939	-1.1	0.023507053619724
ENSG00000011114	BTBD7			-0.2	0.679055467259343		
ENSG00000011132	APBA3	-0.8	0.105979626155821	-0.7	0.0950796662861466	-1.0	0.0431257547756338
ENSG00000011143	MKS1	0.9	0.242104044012312	0.5	0.371454240611807	-0.4	0.33631127562464
ENSG00000011198	ABHD5	-1.0	0.0351695155857807	-1.3	1.15896309469325E-4	-1.4	3.70663574580522E-4
ENSG00000011201	ANOS1	0.6	0.450058229494094	0.4	0.478344537155814	-0.3	0.573494383250842
ENSG00000011243	AKAP8L	-2.2	1.16602500023649E-8	-2.4	2.63633846914994E-17	-2.6	2.18971302833569E-16
ENSG00000011258	MBTD1	2.2	0.00338082066471971	1.0	0.0245972172792776	0.3	0.419020965463423
ENSG00000011260	UTP18	0.3	0.683625489387389	-0.5	0.222758890606751	-0.8	0.0574374998861093
ENSG00000011275	RNF216	0.7	0.110177717331811	0.4	0.289778805921098		
ENSG00000011295	TTC19	-0.6	0.328698841531233	-1.5	0.00507208655936704	-2.3	4.39578861623512E-11
ENSG00000011304	PTBP1	-1.8	3.70830953410965E-10	-2.3	1.57998939276224E-17	-2.5	7.57095889509929E-14
ENSG00000011332	DPF1	-2.4	0.00346209340400768	-1.7	0.0100606635915219	-0.3	0.648094546827451
ENSG00000011347	SYT7	-1.3	0.11143874241625	0.1	0.933768349725744	-1.2	0.0209933013531658
ENSG00000011376	LARS2	1.1	0.02946614696316	0.5	0.246538493798488	0.6	0.212631012008709
ENSG00000011405	PIK3C2A	0.7	0.122550499560907	0.4	0.334087180223093	0.3	0.490327728673751
ENSG00000011422	PLAUR	-2.5	4.70868223284141E-12	-2.7	2.74189098478734E-11	-1.4	0.0176483310569553
ENSG00000011426	ANLN	3.7	5.82567922451457E-9	1.6	0.00879456842153658	3.5	5.30613907614927E-12
ENSG00000011451	WIZ	-1.0	0.0173133778394639	-1.5	1.77878165565856E-5	-1.2	0.0062990870988208
ENSG00000011454	RABGAP1	0.7	0.178896842726745	0.2	0.554558240966335	0.5	0.226157343937139
ENSG00000011465	DCN	-1.7	0.0548846546164676			-1.6	0.0200333303120994
ENSG00000011478	QPCTL	-1.1	0.00991210081974489	-0.3	0.392855840380866	-0.3	0.615853222565522
ENSG00000011485	PPP5C	-0.2	0.577914591978156	0.2	0.636999893582994	0.4	0.389326804652794
ENSG00000011523	CEP68	0.5	0.251136487961062	0.5	0.188524491440729	-0.2	0.732835655211994
ENSG00000011566	MAP4K3	0.6	0.225548698380613	0.1	0.848606094809895	-0.3	0.552230479124369
ENSG00000011590	ZBTB32	1.9	0.0295822490743913	2.0	0.00701804063077354	1.9	0.0138392300405924
ENSG00000011600	TYROBP	1.9	3.77311368377185E-4	2.3	1.07234603138763E-6	2.5	6.07199188113186E-8
ENSG00000011638	TMEM159	-1.7	0.00273539189626219	-1.5	0.00161122808875942	-1.8	1.54305368483323E-6
ENSG00000011677	GABRA3	2.4	0.252659961655206	5.6	7.04427864940572E-6	6.8	3.22200693348299E-7
ENSG00000012048	BRCA1	3.3	1.69992567679153E-7	2.5	3.42194221382254E-5	2.7	5.57286998240005E-4
ENSG00000012061	ERCC1	-1.4	0.00208068731493271	-1.0	4.94523459541791E-4	-1.2	0.00896434019615936
ENSG00000012124	CD22	1.5	0.0929998845991913	1.5	0.00374432386159412	1.9	0.00313099159178815
ENSG00000012171	SEMA3B	-3.8	1.57528041264976E-10	0.3	0.741064148951118		
ENSG00000012174	MBTPS2	1.2	0.0116363858807388	1.1	0.00132819123522838	0.8	0.0538587997662517
ENSG00000012211	PRICKLE3	-1.3	0.0422437964420638	-1.4	4.14712155995982E-5	-1.8	5.58829404303381E-5
ENSG00000012232	EXTL3			0.1	0.88395036487376	0.3	0.522595440619099
ENSG00000012504	NR1H4			2.8	0.062363523174451	4.0	0.00803933257957337
ENSG00000012660	ELOVL5	-1.2	0.0190419877937179	-0.7	0.212360535190125	-2.0	2.85878439997917E-10
ENSG00000012779	ALOX5	0.4	0.573590683410651	-0.3	0.411940991893254		
ENSG00000012822	CALCOCO1	-1.5	2.71236098047489E-5	-0.7	0.0122007386833596	-1.0	0.0127070570363263
ENSG00000012963	UBR7	-0.6	0.193988921824858	-0.5	0.0864443647482606	-0.4	0.300871640420208
ENSG00000012983	MAP4K5	-0.4	0.397366051227485	-0.8	0.0563880895850668	-0.9	0.0306555416695417
ENSG00000013016	EHD3	-0.3	0.725035319128297	-0.1	0.860195974906422	-0.2	0.674321101429807
ENSG00000013275	PSMC4	-1.3	0.00158067631122612	-0.8	0.0395967519175412	-0.6	0.111635252127495
ENSG00000013288	MAN2B2	-1.0	0.0596297049978955	-0.2	0.438288558298238	-1.3	0.00114018414669698
ENSG00000013293	SLC7A14	0.2	0.905391963739058	2.2	0.00306954546387212	3.0	0.001410587664689
ENSG00000013297	CLDN11	-1.7	0.0887684626856799	-0.9	0.214883327145109	-1.3	0.0747661614439808
ENSG00000013306	SLC25A39	-1.6	0.00170669440795009	-1.1	0.0450812241694072	-1.8	1.92196168724186E-4
ENSG00000013364	MVP	-0.3	0.696358530579089	0.3	0.223798426273661	-0.1	0.746559724522425
ENSG00000013374	NUB1			-0.1	0.811537002378144	0.5	0.22518936780325
ENSG00000013375	PGM3	0.3	0.580701227855693	-0.6	0.160095624109667	-0.3	0.330173842844511
ENSG00000013392	RWDD2A	0.1	0.879597068653982	0.2	0.59162476412066	-0.1	0.788821865029374
ENSG00000013441	CLK1	-1.8	2.6835413021083E-5	-1.6	8.79258423799097E-7	-2.2	3.63944308252133E-10
ENSG00000013503	POLR3B	1.4	0.00177911257393508	1.0	0.00543045909662467	1.0	0.0063334626081629
ENSG00000013523	ANGEL1	0.1	0.754680832719502	-0.3	0.282312166934388	-0.4	0.345535018027557
ENSG00000013561	RNF14	0.4	0.310551493329115	0.7	0.0698610124645669	0.1	0.870820002634472
ENSG00000013563	DNASE1L1	-0.6	0.316874554429667	0.2	0.565093901597492	-0.3	0.545463267867923
ENSG00000013573	DDX11			0.3	0.456403409056579	1.0	0.0234146279498248
ENSG00000013583	HEBP1	-1.3	3.67075946185622E-4	-0.3	0.668664415427333	-1.8	1.24822452784685E-5
ENSG00000013588	GPRC5A	-1.7	0.0614713706823555	-0.1	0.891229234311979	-1.3	0.0384946949746446
ENSG00000013619	MAMLD1	-1.6	0.124921346404754	-3.1	2.55722396459364E-7	-2.4	2.94808024977611E-4
ENSG00000013725	CD6	1.9	0.0170057493210265	0.8	0.056694230930468	1.9	2.18783544602079E-5
ENSG00000013810	TACC3	1.2	0.00337192119710144	0.5	0.23146530420691	0.9	0.0847316393532085
ENSG00000014123	UFL1	0.8	0.0196546439858391			0.1	0.870739369849804
ENSG00000014138	POLA2	1.9	0.00841353630024214	1.7	4.0012377338084E-4	1.9	0.00153032219068781
ENSG00000014164	ZC3H3	-0.6	0.299352502151366	-1.0	0.058919680822586	-0.4	0.452921536041525
ENSG00000014216	CAPN1	-0.9	0.172900705610924	-0.6	0.0902843952588308	-1.1	0.0338441018280886
ENSG00000014257	ACPP	0.6	0.500395335301704	0.1	0.925264139951855	0.4	0.642157640495764
ENSG00000014641	MDH1	0.3	0.465922859530886	-0.2	0.634087397289107	-0.2	0.720089821664987
ENSG00000014824	SLC30A9	0.6	0.0462263564627932	0.8	0.0108480089033265	0.2	0.537657433674288
ENSG00000014914	MTMR11	-0.7	0.120260399138937	-0.1	0.89629726665781	1.1	0.0389774955376651
ENSG00000014919	COX15	0.1	0.746612052430831			-0.5	0.110822074325407
ENSG00000015133	CCDC88C	0.6	0.203260597419197	-0.1	0.908810114286941	0.3	0.529872361858623
ENSG00000015153	YAF2	0.9	0.0478225149027381	0.3	0.501204201658594	-0.1	0.857648361459383
ENSG00000015171	ZMYND11	-0.3	0.292924529836456	0.1	0.90633284324744	-0.1	0.753754742969438
ENSG00000015285	WAS	1.3	0.0186316261025128	0.4	0.274024088114142	1.0	0.0126960975438078
ENSG00000015413	DPEP1	2.4	0.0206317961695602	2.1	0.00819453675707967	3.4	1.22497500513894E-4
ENSG00000015475	BID			-0.7	0.220678943285632	-0.6	0.200066775460423
ENSG00000015479	MATR3	0.8	0.130152267435581	0.3	0.585567979626268	-0.4	0.422602045006843
ENSG00000015520	NPC1L1	-2.2	0.00877709570898598	-1.3	0.0124474035126582	-0.4	0.572938266409521
ENSG00000015532	XYLT2	1.4	0.0495961753624947	1.2	0.00523485496931606	0.4	0.363088473666701
ENSG00000015592	STMN4	-1.6	0.236820294864663	-0.2	0.866869141392585	1.1	0.218192351256146
ENSG00000015676	NUDCD3	0.4	0.347942307319768	0.4	0.143193972912103	0.4	0.13958977215239
ENSG00000016082	ISL1	0.9	0.672359643357763	0.1	0.931737415837271	0.7	0.603915159204314
ENSG00000016391	CHDH	-0.6	0.400254445960218	-0.2	0.826654551012926	-1.2	0.00171411850024914
ENSG00000016402	IL20RA	-0.9	0.270789862793121	0.9	0.202717516274311	-2.4	3.4500489020657E-4
ENSG00000016490	CLCA1			2.7	0.0699367022552407	3.9	0.0102924744185584
ENSG00000016602	CLCA4	-3.9	1.74409871067439E-4	-3.7	3.14286378677117E-7	-2.3	0.00594621630991918
ENSG00000016864	GLT8D1	0.4	0.397187116384109	0.8	0.023189399975986	0.5	0.190143926549063
ENSG00000017260	ATP2C1	1.0	0.045999787352449	0.1	0.730623029891884	0.6	0.0887014722157729
ENSG00000017427	IGF1	-1.8	0.0412883569108385	-1.8	0.00768325192239223	-1.9	0.00281027975131211
ENSG00000017483	SLC38A5	-0.4	0.520173281705217	0.1	0.931452451869012	1.6	4.84134582520376E-4
ENSG00000017797	RALBP1	-0.5	0.276688107768723	-0.1	0.886870363168537	0.2	0.611140370919851
ENSG00000018189	RUFY3	0.6	0.237824934012588	0.3	0.398261398222957	-0.4	0.217143060534796
ENSG00000018236	CNTN1	-1.2	0.322077741818705	-0.7	0.373716755906597	-0.5	0.681785552873856
ENSG00000018280	SLC11A1	3.6	2.0171326101475E-5	2.8	8.04329223809672E-8	3.6	2.16838682637565E-12
ENSG00000018408	WWTR1	-2.3	4.13833658312231E-4	-2.5	2.61378396735927E-6	-1.4	0.00437691814405231
ENSG00000018510	AGPS	1.0	0.0124407644091356	1.5	9.64156707882136E-4	0.9	0.00587508608114391
ENSG00000018610	CXorf56	-0.5	0.180953358864867	-0.2	0.681172769447216	-0.4	0.317525221985963
ENSG00000018625	ATP1A2	-3.1	0.0010289525272367	-0.9	0.142621819259107	-0.7	0.252240403985177
ENSG00000018699	TTC27	0.1	0.915032790326198	0.1	0.892452174926269		
ENSG00000018869	ZNF582	0.8	0.235771459899546	1.0	0.0712199997487049	0.5	0.392734829822428
ENSG00000019102	VSIG2	-3.2	0.00281985573315341	-4.5	8.55083032951111E-14	-4.6	9.61808710311124E-16
ENSG00000019144	PHLDB1	-0.8	0.193932023937876	-0.1	0.842719563569749	0.4	0.379497684968973
ENSG00000019169	MARCO	0.5	0.615327206232193			1.9	0.00318616841643603
ENSG00000019186	CYP24A1	-2.9	0.0991884672225669	-5.5	3.50850459972254E-10	-4.9	7.9378344539737E-5
ENSG00000019485	PRDM11	-0.8	0.216873444826417	-0.6	0.148698946213943	-0.4	0.33121524936583
ENSG00000019505	SYT13	1.6	0.162494376004046	3.7	0.0081057233848718	3.1	2.08289312984087E-8
ENSG00000019549	SNAI2	-1.6	0.0146317921607157	-1.9	0.0029016213006625	-1.3	0.0346025266679927
ENSG00000019582	CD74	-1.3	0.00694984196839725	-2.1	3.05071991491659E-7	-1.9	4.4088603886543E-6
ENSG00000019991	HGF	-1.1	0.0546623206653535	-1.0	0.0346120309414023	-1.5	0.00793277961342309
ENSG00000019995	ZRANB1	-0.4	0.438197444171306	-0.7	0.151163320794176	-0.9	0.0197811648160093
ENSG00000020129	NCDN	-0.3	0.552041667333533	0.9	0.00945860211110392	0.1	0.85617091150833
ENSG00000020181	ADGRA2	-2.1	0.00184284067666003	-1.6	0.00498859791545165	-2.0	4.78828116552899E-4
ENSG00000020219	CCT8L1P			2.1	0.180277675728104	3.2	0.040259003330349
ENSG00000020256	ZFP64	0.8	0.193135490517335	0.9	0.0439502285940594	0.9	0.0308312299988706
ENSG00000020426	MNAT1	0.5	0.188705526155316	0.3	0.417874794943233	0.4	0.235340524610792
ENSG00000020577	SAMD4A	-2.5	1.89002707962189E-6	-3.2	2.06814700102436E-8	-2.4	3.79496101698815E-6
ENSG00000020633	RUNX3	-1.6	0.00723207978100786	-3.0	1.28345060112726E-10	-2.0	2.65913307473831E-5
ENSG00000020922	MRE11	1.1	0.00131092416714436	0.6	0.0267788013464214		
ENSG00000021300	PLEKHB1	-1.8	0.00971007159946354	-1.6	0.00688932077298512	-0.8	0.121415786012435
ENSG00000021355	SERPINB1	-1.1	0.0376633031274388	-0.9	0.101267272296009	-1.5	1.23459284992799E-5
ENSG00000021461	CYP3A43			3.1	0.0261625590205978	4.1	0.00404095934336732
ENSG00000021488	SLC7A9	-0.9	0.509155112625481	0.8	0.221028720407295	1.0	0.251160529728742
ENSG00000021574	SPAST	0.8	0.0569988943076957	0.8	0.0545270548111706	0.6	0.0883468436375636
ENSG00000021645	NRXN3	-0.7	0.202990896705401	-1.0	0.0075031190171115	-0.1	0.893687818750003
ENSG00000021762	OSBPL5	-1.7	0.00488656520540326	-1.7	4.20110539967073E-5	-1.8	4.40049619295513E-5
ENSG00000021776	AQR	1.0	0.00459262871546865	0.6	0.0249970869361636		
ENSG00000021826	CPS1	-0.6	0.616225262744188	-1.1	0.0457139848954526	-0.3	0.64187515045108
ENSG00000021852	C8B	-2.1	0.276127735931495	0.4	0.744105789571221	1.1	0.370676239321094
ENSG00000022267	FHL1	-2.8	1.32344985882417E-9	-1.7	0.0515160352809905	-2.1	0.00153491832915993
ENSG00000022277	RTF2	-0.5	0.295864908597683	0.2	0.802189314446807	-0.2	0.687375613279158
ENSG00000022355	GABRA1			2.3	0.0415041384688287	3.8	4.37005636664378E-4
ENSG00000022556	NLRP2	2.3	0.00909700895667607	1.9	0.0282301641845932	2.6	0.0431425057863909
ENSG00000022567	SLC45A4	0.7	0.30356645247189	-0.6	0.16562409518345	0.4	0.406628698701863
ENSG00000022840	RNF10	-1.7	1.12365568562676E-8	-1.3	6.26040162745135E-6	-1.9	3.75431361654914E-12
ENSG00000022976	ZNF839	-0.5	0.235731805395993	-0.3	0.466642874126354	-0.3	0.419931929149855
ENSG00000023041	ZDHHC6	0.5	0.141994119165023	0.1	0.797428314606849	-0.3	0.403427023002859
ENSG00000023171	GRAMD1B	0.4	0.56517726591359	-0.3	0.512734950156517	0.8	0.139027195054573
ENSG00000023191	RNH1	-1.4	0.00224317306095677	-1.3	1.88359277939341E-5	-1.2	0.018627619221182
ENSG00000023228	NDUFS1	1.1	0.00668074385342378	1.3	0.00161789293411205	0.9	0.00821724218516284
ENSG00000023287	RB1CC1	0.2	0.83883662022614	-0.7	0.11266796490293	-0.9	0.0407129108229956
ENSG00000023318	ERP44	-0.7	0.0105657418324925	-1.4	1.4785021289937E-6	-1.3	1.27166019996572E-4
ENSG00000023330	ALAS1	-0.9	0.10042767312398	-1.0	0.00312654891973696	-0.6	0.157950001901612
ENSG00000023445	BIRC3	-2.7	1.7020826258344E-4	-4.2	1.98586473306439E-10	-3.2	1.57448601623478E-6
ENSG00000023516	AKAP11	1.8	4.49722535487205E-5	1.4	0.00505171596097585	0.7	0.156635081148415
ENSG00000023572	GLRX2	1.8	7.79040256734137E-5	2.2	1.00257097939463E-13	1.9	2.22025336759473E-6
ENSG00000023608	SNAPC1	-1.3	0.00400972613578075	-1.3	0.00151487473339259	-0.4	0.383278094534589
ENSG00000023697	DERA	0.4	0.399739646615712	0.1	0.857109607121608	0.6	0.159688741555656
ENSG00000023734	STRAP	-1.2	0.00140177053396594	-1.3	1.23001766845195E-4	-1.0	0.00859561044662781
ENSG00000023839	ABCC2	3.0	0.00104846237709044	0.6	0.286599050913864	2.7	0.00411079207990324
ENSG00000023892	DEF6	0.5	0.304593121437666	-0.1	0.891147894075131	0.7	0.125778153414567
ENSG00000023902	PLEKHO1	-0.8	0.0359386324329251	-1.2	1.49060692818418E-6	-0.3	0.555494447768889
ENSG00000023909	GCLM	-0.5	0.380862674957316	-0.1	0.879594636484645	0.4	0.323492978955479
ENSG00000024048	UBR2	1.7	8.41043543245284E-7	0.9	0.00579242486699177	1.2	0.00104062343161723
ENSG00000024422	EHD2	-2.6	1.25441726110162E-4	-2.0	3.84704585482686E-4	-2.7	9.77842113909826E-9
ENSG00000024526	DEPDC1	4.8	2.05925798315242E-11	3.2	1.50640014993863E-6	5.3	1.20882650123444E-15
ENSG00000024862	CCDC28A	-0.5	0.29767141585364	0.6	0.264452407279019	-0.1	0.845179208190266
ENSG00000025039	RRAGD	-0.7	0.0719139176728853	-0.8	0.0623669163059909	0.2	0.635607130488126
ENSG00000025156	HSF2	-0.3	0.494726564965304	-1.0	0.001911046772672	-0.9	0.0415543927453225
ENSG00000025293	PHF20	-0.1	0.846509873698588			-0.5	0.269906127712638
ENSG00000025423	HSD17B6	2.1	0.010386953984138	2.8	1.35624482240718E-6	3.4	2.39863018110732E-7
ENSG00000025434	NR1H3	-0.3	0.700562656966252	-0.4	0.373260575715914	-0.4	0.373444134106071
ENSG00000025708	TYMP	0.2	0.827773533164378	0.2	0.763815582733336	0.3	0.599265166149495
ENSG00000025770	NCAPH2	-0.8	0.0388562017093561	-0.5	0.243483566828946	0.1	0.887048190136565
ENSG00000025772	TOMM34	-1.7	2.78562400853319E-4	-1.9	2.57017118258862E-7	-2.3	7.15783080559162E-12
ENSG00000025796	SEC63	-0.2	0.68265737955675	-1.1	9.79279768505222E-5	-0.4	0.29007122514241
ENSG00000025800	KPNA6	0.3	0.660347304798786			-0.3	0.518091923279613
ENSG00000026025	VIM	-1.4	0.00192587162277505	-2.1	1.10606085898768E-4	-1.7	0.00156511013210921
ENSG00000026036	RTEL1-TNFRSF6B			-0.2	0.756438739375463	-0.4	0.459374871677719
ENSG00000026103	FAS	-0.4	0.561695659877104	-1.0	0.0928426176129183	-1.2	0.00245760939834325
ENSG00000026297	RNASET2	0.4	0.548038857731536	0.4	0.499041798921357	0.2	0.637931619253235
ENSG00000026508	CD44	-0.7	0.141884936830662	-1.1	0.0164282195062766	-1.1	0.033955784524025
ENSG00000026559	KCNG1	1.4	0.159736062975776	-2.2	2.39817148207691E-4	2.5	0.0103152527349163
ENSG00000026652	AGPAT4	-0.3	0.594248951309112	-0.6	0.29656763226671	-0.2	0.756126296247134
ENSG00000026751	SLAMF7	4.0	1.48561939549052E-7	2.2	7.44915298560986E-5	3.7	3.37966665743438E-9
ENSG00000026950	BTN3A1	0.4	0.577560705919599	-0.1	0.802661925318898	0.7	0.0527851485857099
ENSG00000027001	MIPEP	0.7	0.136332558341158	0.8	0.0580192986288938	-0.4	0.43147535403099
ENSG00000027075	PRKCH	-0.3	0.610946898471344	-1.4	3.22922117036786E-4	-1.1	0.00632380073754274
ENSG00000027644	INSRR	-1.0	0.353949436969713	0.5	0.517558834074913	1.3	0.0313001750732761
ENSG00000027697	IFNGR1	-0.6	0.138452918365077	-1.1	0.0220218728251061	-0.8	0.0201346472597266
ENSG00000027847	B4GALT7	0.1	0.936720002540418	0.3	0.507014593904943	0.2	0.598032898490981
ENSG00000027869	SH2D2A	0.5	0.489933027725952	-0.3	0.692395253525614	0.9	0.100196703367863
ENSG00000028116	VRK2	0.9	0.0214084622729018	0.7	0.160461920711847	0.4	0.120908341123793
ENSG00000028137	TNFRSF1B	-0.6	0.295140480755792	-0.7	0.164622527959121	-0.1	0.786624486570762
ENSG00000028203	VEZT	0.1	0.788696306670967			-0.5	0.230414209827574
ENSG00000028277	POU2F2	-0.7	0.465960782905399	-1.3	0.100238185332638	-0.8	0.314659171166769
ENSG00000028310	BRD9	0.1	0.835473290398367	-1.0	0.0182010764453959	-0.6	0.0719404398330263
ENSG00000028528	SNX1	-0.3	0.48088746115573	-0.5	0.105389079771938	-0.9	4.70547820622004E-4
ENSG00000028839	TBPL1	-0.2	0.657810952788602	-0.9	0.0121330042021689	-0.3	0.539126539537573
ENSG00000029153	ARNTL2	-0.3	0.64842007585141	-0.9	0.0423519938298754	0.4	0.337179416761941
ENSG00000029363	BCLAF1	0.8	0.0612394857628575	0.2	0.553271702949327		
ENSG00000029364	SLC39A9	0.6	0.126753855849531	0.8	0.0229053885842206	0.1	0.828558691944272
ENSG00000029534	ANK1	-0.1	0.923463976450535	0.5	0.596160625719492		
ENSG00000029559	IBSP	4.1	0.00110976559738664	4.7	5.37030748040077E-5	5.3	3.0245943293545E-7
ENSG00000029639	TFB1M	1.8	6.1193933364807E-4	1.5	0.00510952024436768	1.2	0.00526306021032166
ENSG00000029725	RABEP1	0.4	0.373230003537905	1.3	2.15291432350215E-4	-0.6	0.115806933791075
ENSG00000029993	HMGB3	1.5	0.0107869510582508	0.9	0.277728118187521	1.3	0.0464737175612238
ENSG00000030066	NUP160	0.4	0.320458303704549	-0.1	0.870499137790845	0.7	0.207861558852677
ENSG00000030110	BAK1	-0.1	0.831103583679849	-0.2	0.656209836789895	0.5	0.282006713899613
ENSG00000030304	MUSK	3.2	0.0209153888524541	2.9	0.00393525750154625	2.9	0.0238971813196131
ENSG00000030419	IKZF2	3.1	1.04208559147421E-6	2.5	4.56516985179157E-7	2.8	4.73857428191372E-16
ENSG00000030582	GRN	0.1	0.925602704663953	-0.1	0.746610903778672	-0.6	0.0725796417431355
ENSG00000031003	FAM13B	0.4	0.491934620750881	-0.1	0.664421859786744	-0.4	0.138170959135759
ENSG00000031081	ARHGAP31	-0.5	0.354499114067892	-1.0	0.0528352055469742	-0.2	0.706694676617908
ENSG00000031691	CENPQ	2.4	3.20226394651905E-6	1.9	0.00182574351041342	2.1	4.19868669118699E-4
ENSG00000031698	SARS1	-2.0	7.41067824841162E-13	-1.5	2.12342807618685E-6	-1.2	0.00543120345302941
ENSG00000031823	RANBP3	-0.3	0.471569690344986	0.4	0.347990420344828	-0.3	0.469591435240853
ENSG00000032219	ARID4A	0.1	0.834731311842867	-0.1	0.897391280612211	-0.1	0.808354792535537
ENSG00000032389	EIPR1	0.8	0.151283731235986	0.2	0.761472849249301	0.4	0.526909669055456
ENSG00000032444	PNPLA6	0.1	0.792278557506478	0.3	0.555370688106832	-0.1	0.89641066906797
ENSG00000032742	IFT88	0.6	0.158984281092656	0.8	0.0244539413932702	-0.2	0.74509805010761
ENSG00000033011	ALG1	1.3	0.0398952449120881	1.8	1.06014859505744E-6	1.3	0.00188455891383629
ENSG00000033030	ZCCHC8	-0.6	0.181146746298862	-0.6	0.191761401956898	-0.8	0.0175854141846698
ENSG00000033050	ABCF2	-0.9	0.0874950435699754	-1.3	0.00299318198626089	-1.0	0.0361650473076716
ENSG00000033100	CHPF2	0.5	0.136915214064972	0.1	0.85313107371784	0.1	0.746426700061782
ENSG00000033122	LRRC7	1.9	0.0049950981915475	0.7	0.351986842342827	1.4	0.0599049540644508
ENSG00000033170	FUT8	0.5	0.286471401570778	0.5	0.215960999118278	-0.3	0.569752981831251
ENSG00000033178	UBA6	1.2	0.0128219880169918	0.4	0.213106944980893	0.3	0.352835446378138
